11.328,11.45,2
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,14
11.375,13.884,2
13.342,12.073,2
14.068,13.031,2
13.363,14.54,2
12.781,10.13,2
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,14
12.101,12.027,2
13.184,11.57,14
13.292,10.428,14
10.242,11.501,4
11.251,12.59,2
12.795,10.551,2
11.921,10.861,2
10.027,13.056,14
11.882,10.36,2
11.318,14.06,2
10.173,13.357,2
33.936,33.671,2
30.118,30.501,2
34.837,33.893,2
30.821,30.216,2
30.935,32.46,2
33.401,32.952,2
33.57,31.07,2
30.958,34.668,5
34.668,32.253,2
33.067,34.228,2
32.423,31.833,14
31.095,34.23,2
32.221,32.72,4
34.519,34.115,2
30.14,33,2
34.905,32.086,14
33.79,33.664,2
34.722,31.9,2
33.464,32.613,2
31.013,32.902,14
31.529,32.453,6
30.184,34.865,6
30.214,34.359,2
33.219,34.846,2
31.382,30.374,0
31.443,33.038,2
32.372,30.079,2
34.249,30.491,2
34.87,33.079,3
32.741,32.395,2
31.07,34.764,14
32.767,30.065,2
30.795,33.494,2
34.15,33.7,4
33.927,31.061,2
34.427,34.973,0
60.772,58.814,2
52.938,50.582,2
64.248,66.631,0
60.694,59.287,2
59.145,65.24,2
50.946,61.265,2
61.186,62.144,0
66.272,57.41,1
62.67,57.649,3
50.646,61.19,0
65.102,68.667,14
53.614,65.491,1
68.701,66.31,2
63.265,68.224,14
61.499,64.88,2
66.506,69.471,4
54.434,69.961,2
67.949,57.911,2
68.565,56.173,4
65.026,55.635,14
61.892,67.709,3
66.958,56.383,2
65.595,59.813,2
60.036,56.914,2
55.304,57.161,2
62.048,60.655,2
--------
10.5,12.2,0
10.2,13.4,2
12.739,11.274,2
14.662,10.195,2
10.869,11.85,4
13.265,11.187,2
11.872,11.307,2
13.976,11.232,2
10.81,12.787,2
11.01,13.772,2
13.401,11.999,2
11.992,10.299,0
11.328,11.45,2
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,14
11.375,13.884,2
13.342,12.073,2
14.068,13.031,2
13.363,14.54,2
12.781,10.13,2
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,2
12.101,12.027,4
13.184,11.57,2
13.292,10.428,2
10.242,11.501,2
11.251,12.59,2
12.795,10.551,4
11.921,10.861,2
10.027,13.056,2
11.882,10.36,2
11.318,14.06,2
10.173,13.357,0
33.936,33.671,2
30.118,30.501,0
34.837,33.893,14
30.821,30.216,2
30.935,32.46,2
33.401,32.952,2
33.57,31.07,2
30.958,34.668,2
34.668,32.253,14
33.067,34.228,2
32.423,31.833,4
31.095,34.23,0
32.221,32.72,2
34.519,34.115,2
30.14,33,2
34.905,32.086,0
33.79,33.664,2
34.722,31.9,2
33.464,32.613,2
31.013,32.902,2
31.529,32.453,2
30.184,34.865,2
30.214,34.359,2
33.219,34.846,0
31.382,30.374,2
31.443,33.038,14
32.372,30.079,2
34.249,30.491,2
34.87,33.079,0
32.741,32.395,2
31.07,34.764,0
32.767,30.065,2
30.795,33.494,2
34.15,33.7,2
33.927,31.061,2
34.427,34.973,2
60.772,58.814,2
52.938,50.582,0
64.248,66.631,2
60.694,59.287,2
59.145,65.24,4
50.946,61.265,2
61.186,62.144,2
66.272,57.41,1
62.67,57.649,3
50.646,61.19,0
65.102,68.667,2
53.614,65.491,1
68.701,66.31,0
63.265,68.224,14
61.499,64.88,2
66.506,69.471,5
54.434,69.961,2
67.949,57.911,2
68.565,56.173,4
65.026,55.635,14
61.892,67.709,3
66.958,56.383,2
65.595,59.813,2
60.036,56.914,2
55.304,57.161,2
62.048,60.655,2
--------
10.5,12.2,14
10.2,13.4,2
12.739,11.274,2
14.662,10.195,2
10.869,11.85,2
13.265,11.187,2
11.872,11.307,2
13.976,11.232,14
10.81,12.787,2
11.01,13.772,2
13.401,11.999,2
11.992,10.299,2
11.328,11.45,0
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,2
11.375,13.884,14
13.342,12.073,0
14.068,13.031,0
13.363,14.54,2
12.781,10.13,2
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,2
12.101,12.027,2
13.184,11.57,2
13.292,10.428,2
10.242,11.501,2
11.251,12.59,0
12.795,10.551,6
11.921,10.861,2
10.027,13.056,2
11.882,10.36,2
11.318,14.06,0
10.173,13.357,14
33.936,33.671,2
30.118,30.501,0
34.837,33.893,2
30.821,30.216,0
30.935,32.46,2
33.401,32.952,2
33.57,31.07,2
30.958,34.668,2
34.668,32.253,14
33.067,34.228,2
32.423,31.833,2
31.095,34.23,2
32.221,32.72,2
34.519,34.115,0
30.14,33,2
34.905,32.086,0
33.79,33.664,2
34.722,31.9,2
33.464,32.613,2
31.013,32.902,2
31.529,32.453,2
30.184,34.865,2
30.214,34.359,2
33.219,34.846,2
31.382,30.374,0
31.443,33.038,14
32.372,30.079,2
34.249,30.491,2
34.87,33.079,0
32.741,32.395,0
31.07,34.764,2
32.767,30.065,2
30.795,33.494,2
34.15,33.7,2
33.927,31.061,0
34.427,34.973,2
60.772,58.814,2
52.938,50.582,2
64.248,66.631,3
60.694,59.287,0
59.145,65.24,4
50.946,61.265,2
61.186,62.144,0
66.272,57.41,1
62.67,57.649,3
50.646,61.19,0
65.102,68.667,0
53.614,65.491,1
68.701,66.31,2
63.265,68.224,14
61.499,64.88,2
66.506,69.471,2
54.434,69.961,2
67.949,57.911,0
68.565,56.173,2
65.026,55.635,4
61.892,67.709,0
66.958,56.383,14
65.595,59.813,2
60.036,56.914,2
55.304,57.161,2
62.048,60.655,14
--------
10.5,12.2,2
10.2,13.4,0
12.739,11.274,2
14.662,10.195,2
10.869,11.85,2
13.265,11.187,2
11.872,11.307,0
13.976,11.232,2
10.81,12.787,2
11.01,13.772,2
13.401,11.999,14
11.992,10.299,2
11.328,11.45,2
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,2
11.375,13.884,0
13.342,12.073,0
14.068,13.031,2
13.363,14.54,2
12.781,10.13,0
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,2
12.101,12.027,2
13.184,11.57,2
13.292,10.428,2
10.242,11.501,0
11.251,12.59,2
12.795,10.551,5
11.921,10.861,2
10.027,13.056,2
11.882,10.36,2
11.318,14.06,2
10.173,13.357,2
33.936,33.671,2
30.118,30.501,0
34.837,33.893,2
30.821,30.216,2
30.935,32.46,6
33.401,32.952,2
33.57,31.07,2
30.958,34.668,2
34.668,32.253,2
33.067,34.228,3
32.423,31.833,2
31.095,34.23,2
32.221,32.72,2
34.519,34.115,14
30.14,33,2
34.905,32.086,14
33.79,33.664,2
34.722,31.9,2
33.464,32.613,0
31.013,32.902,0
31.529,32.453,2
30.184,34.865,2
30.214,34.359,2
33.219,34.846,2
31.382,30.374,14
31.443,33.038,2
32.372,30.079,2
34.249,30.491,2
34.87,33.079,2
32.741,32.395,2
31.07,34.764,3
32.767,30.065,2
30.795,33.494,2
34.15,33.7,2
33.927,31.061,2
34.427,34.973,4
60.772,58.814,2
52.938,50.582,2
64.248,66.631,2
60.694,59.287,2
59.145,65.24,2
50.946,61.265,2
61.186,62.144,2
66.272,57.41,1
62.67,57.649,3
50.646,61.19,2
65.102,68.667,4
53.614,65.491,1
68.701,66.31,2
63.265,68.224,14
61.499,64.88,2
66.506,69.471,3
54.434,69.961,2
67.949,57.911,0
68.565,56.173,2
65.026,55.635,4
61.892,67.709,0
66.958,56.383,2
65.595,59.813,2
60.036,56.914,2
55.304,57.161,2
62.048,60.655,2
--------
10.5,12.2,4
10.2,13.4,2
12.739,11.274,2
14.662,10.195,2
10.869,11.85,14
13.265,11.187,0
11.872,11.307,2
13.976,11.232,2
10.81,12.787,14
11.01,13.772,0
13.401,11.999,2
11.992,10.299,2
11.328,11.45,2
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,2
11.375,13.884,7
13.342,12.073,2
14.068,13.031,4
13.363,14.54,2
12.781,10.13,2
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,2
12.101,12.027,2
13.184,11.57,2
13.292,10.428,14
10.242,11.501,2
11.251,12.59,2
12.795,10.551,2
11.921,10.861,2
10.027,13.056,0
11.882,10.36,14
11.318,14.06,2
10.173,13.357,2
33.936,33.671,2
30.118,30.501,2
34.837,33.893,2
30.821,30.216,2
30.935,32.46,2
33.401,32.952,2
33.57,31.07,2
30.958,34.668,2
34.668,32.253,2
33.067,34.228,2
32.423,31.833,0
31.095,34.23,2
32.221,32.72,2
34.519,34.115,5
30.14,33,2
34.905,32.086,2
33.79,33.664,0
34.722,31.9,14
33.464,32.613,2
31.013,32.902,2
31.529,32.453,0
30.184,34.865,2
30.214,34.359,0
33.219,34.846,2
31.382,30.374,2
31.443,33.038,2
32.372,30.079,2
34.249,30.491,2
34.87,33.079,2
32.741,32.395,2
31.07,34.764,2
32.767,30.065,2
30.795,33.494,2
34.15,33.7,2
33.927,31.061,2
34.427,34.973,2
60.772,58.814,7
52.938,50.582,2
64.248,66.631,14
60.694,59.287,2
59.145,65.24,2
50.946,61.265,2
61.186,62.144,2
66.272,57.41,1
62.67,57.649,3
50.646,61.19,2
65.102,68.667,4
53.614,65.491,1
68.701,66.31,2
63.265,68.224,2
61.499,64.88,2
66.506,69.471,3
54.434,69.961,14
67.949,57.911,0
68.565,56.173,2
65.026,55.635,4
61.892,67.709,0
66.958,56.383,2
65.595,59.813,2
60.036,56.914,2
55.304,57.161,2
62.048,60.655,2
--------
10.5,12.2,0
10.2,13.4,2
12.739,11.274,2
14.662,10.195,2
10.869,11.85,2
13.265,11.187,2
11.872,11.307,2
13.976,11.232,2
10.81,12.787,2
11.01,13.772,2
13.401,11.999,2
11.992,10.299,2
11.328,11.45,2
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,0
11.375,13.884,2
13.342,12.073,2
14.068,13.031,3
13.363,14.54,2
12.781,10.13,0
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,2
12.101,12.027,2
13.184,11.57,2
13.292,10.428,0
10.242,11.501,0
11.251,12.59,2
12.795,10.551,2
11.921,10.861,2
10.027,13.056,2
11.882,10.36,2
11.318,14.06,2
10.173,13.357,2
33.936,33.671,2
30.118,30.501,2
34.837,33.893,2
30.821,30.216,2
30.935,32.46,2
33.401,32.952,2
33.57,31.07,2
30.958,34.668,0
34.668,32.253,2
33.067,34.228,2
32.423,31.833,2
31.095,34.23,2
32.221,32.72,0
34.519,34.115,2
30.14,33,2
34.905,32.086,0
33.79,33.664,2
34.722,31.9,2
33.464,32.613,2
31.013,32.902,0
31.529,32.453,2
30.184,34.865,2
30.214,34.359,2
33.219,34.846,2
31.382,30.374,14
31.443,33.038,2
32.372,30.079,2
34.249,30.491,2
34.87,33.079,2
32.741,32.395,2
31.07,34.764,0
32.767,30.065,2
30.795,33.494,2
34.15,33.7,2
33.927,31.061,2
34.427,34.973,2
60.772,58.814,0
52.938,50.582,2
64.248,66.631,2
60.694,59.287,2
59.145,65.24,2
50.946,61.265,2
61.186,62.144,2
66.272,57.41,1
62.67,57.649,3
50.646,61.19,2
65.102,68.667,4
53.614,65.491,1
68.701,66.31,2
63.265,68.224,2
61.499,64.88,2
66.506,69.471,3
54.434,69.961,2
67.949,57.911,0
68.565,56.173,2
65.026,55.635,4
61.892,67.709,0
66.958,56.383,14
65.595,59.813,2
60.036,56.914,2
55.304,57.161,14
62.048,60.655,2
--------
